Filename,Channel,Flags,Connectivity,Maximum Island Area,Maximum Void Area,Island Area Change,Void Area Change,Initial Maximum Island Area,Initial 2nd Maximum Island Area,Maximum Kurtosis,Maximum Median Skewness,Maximum Mode Skewness,Kurtosis Change,Median Skewness Change,Mode Skewness Change,Mean Speed,Speed Change,Mean Flow Direction,Flow Directional Spread,stab_conc_uM,stab_name,mt_conc_uM,actin_conc_uM,channel,trial,time_PT,spatial_x,spatial_y
2.5mM-GMP_trial-2_C=1_PT-1_tile_0_1.tif,0,0,-1.304821550531177,-1.4013657242961466,1.2044816119080508,0.2323710650669067,-0.16462448812905617,-1.3100257520416383,0.23613510199613905,1.750019091824432,0.28147402785394104,0.2896985375904681,-1.6172747237691396,1.341200380266294,-0.0013200097298143368,2.2902451879041776,-2.5437088299445647,1.9732740760380487,-1.7482743947083084,2500.0,GMP,3.19,2.62,1,2,1,0,1
2.5mM-GMP_trial-2_C=1_PT-1_tile_1_0.tif,0,0,-1.304821550531177,-1.3774948558617022,1.4390204761880647,-0.1726240142495047,-0.04493275026524969,-1.2625543322128214,-0.4655642404849418,0.8743942510142255,-0.1650835126482799,0.2420074537102716,-1.2597526098054221,0.23472502244476326,0.046332954751013386,3.3685210427363135,-3.7234353885425002,2.1867082892650607,-1.9615728440176685,2500.0,GMP,3.19,2.62,1,2,1,1,0
2.5mM-GMP_trial-2_C=1_PT-1_tile_1_1.tif,0,0,-1.304821550531177,-1.3960754237241888,1.3070193555611835,-1.2776006941722045,-0.22041194919192952,-1.2175553821667555,0.45405415245610203,1.5303544330635421,0.3166162739585254,0.25900717782147614,2.579360691699446,-4.03420826365059,-0.02308659185210125,3.3827778839262486,-3.747760627533567,2.0362928591629172,-1.9918250074519617,2500.0,GMP,3.19,2.62,1,2,1,1,1
2.5mM-GMP_trial-2_C=1_PT-2_tile_0_0.tif,0,0,-1.304821550531177,-1.4407203992826634,1.408518742316563,0.1667692520616735,-0.23449180847944892,-1.3040918245630362,0.09884610020636235,-0.18076122217485427,0.6805911733772795,0.25727078682701476,0.04901841065863095,1.1606910934417964,0.028742180954996536,-0.2038198073647359,0.10998208093815671,0.7921382405455141,0.5105519645161918,2500.0,GMP,3.19,2.62,1,2,2,0,0
2.5mM-GMP_trial-2_C=1_PT-2_tile_0_1.tif,0,0,-1.304821550531177,-1.396720582330525,1.2174610731299662,-0.5321471049964392,-0.14244125264103716,-1.2630488261693715,0.19255129190414644,1.3521274266415808,0.3093757096487965,0.27285684728296833,0.705574344170357,-0.059016459593439104,0.0005221991154123249,-0.18432653870221685,0.03906151706330286,0.4482431201056672,0.57808462357498,2500.0,GMP,3.19,2.62,1,2,2,0,1
2.5mM-GMP_trial-2_C=1_PT-2_tile_1_0.tif,0,0,-1.304821550531177,-1.3969786457730595,1.4347372539848324,0.41723279972854604,-0.15119793502933634,-1.2761529160179512,-0.06895156864780917,0.1081680936059563,0.011289065219561694,0.23050206605985732,-0.11963196529760056,0.6447687340413559,0.01920266853803993,0.09333188878042424,-0.0060973595365275725,1.0192467513648333,0.0845002321317361,2500.0,GMP,3.19,2.62,1,2,2,1,0
2.5mM-GMP_trial-2_C=1_PT-2_tile_1_1.tif,0,0,-1.304821550531177,-1.2918177929402361,1.2808008438929142,1.4066711113467003,-0.14945610757185027,-1.291976722627557,0.4126495328687091,1.6030035949943353,-0.32139920748755724,0.2354723535987987,0.00831710196976201,-0.09803230339762979,0.007542904618358941,0.22890623299764432,-0.01124146846654828,1.2156910188705532,0.04174291947907739,2500.0,GMP,3.19,2.62,1,2,2,1,1
2.5mM-GMP_trial-2_C=1_PT-3_tile_0_0.tif,0,0,-1.304821550531177,-1.4741396150908859,1.3542645944089562,-0.14990271904496164,-0.15463910419150736,-1.3058225534109618,0.09230852869256345,-0.1825452981995144,0.7352872344787774,0.25696840335694937,0.05991111719352567,-0.08045421987839675,0.01747303998481411,-0.48445222281307687,0.20438321475638607,-0.14018873546197863,0.6943549905455008,2500.0,GMP,3.19,2.62,1,2,3,0,0
2.5mM-GMP_trial-2_C=1_PT-3_tile_0_1.tif,0,0,-1.304821550531177,-1.298011315561065,1.2582165813667812,1.194580399954683,-0.13052729176966124,-1.3038445775847611,0.26446457855593425,1.53420012855285,0.3913240150678655,0.2554853826859936,0.37728164191894276,0.4303350905932983,0.02014600498879117,-0.355393518278743,0.23888632796979758,0.08310415101813004,0.752376513613826,2500.0,GMP,3.19,2.62,1,2,3,0,1
2.5mM-GMP_trial-2_C=1_PT-3_tile_1_0.tif,0,0,-1.304821550531177,-1.2714307809800078,1.4078697692554674,1.2072833153509657,-0.19698593258180533,-1.2524172061035428,-0.16265676034559326,0.09857582107485681,0.16992478037349748,0.23112252008613912,0.15999235446594598,0.2744404080109824,0.02521408912594276,-0.30201959956872926,0.09870575697868886,0.18910601329561405,0.38554549235558655,2500.0,GMP,3.19,2.62,1,2,3,1,0
2.5mM-GMP_trial-2_C=1_PT-3_tile_1_1.tif,0,0,-1.304821550531177,-1.2583985771320136,1.260552884386726,2.3956236223205427,-0.19000685571451567,-1.2830758314096538,0.19255129190414644,1.5490035719988453,0.01717157705991883,0.23774266903243726,-0.27885519848654566,1.3891343073581799,0.03951211511555211,-0.26038109006857396,0.14558929370608725,0.26889098013498564,0.6238102294961855,2500.0,GMP,3.19,2.62,1,2,3,1,1
2.5mM-GMP_trial-2_C=1_PT-4_tile_0_0.tif,0,0,-1.304821550531177,-1.4694944731252642,1.3253203958840845,-0.08180843981585456,-0.16275698742676384,-1.3058225534109618,0.20998481594094348,-0.1866883175572334,0.8342136070060462,0.256535234051838,-0.022314952190239403,0.2779440369544546,0.025176797628989726,-0.5823633605072092,0.2299952886049883,-0.32935767484506967,0.7331705276375001,2500.0,GMP,3.19,2.62,1,2,4,0,0
2.5mM-GMP_trial-2_C=1_PT-4_tile_0_1.tif,0,0,-1.304821550531177,-1.3691077939793297,1.2872905745038719,2.3005740911530754,-0.18178076151189748,-1.3112619869330138,0.2906148646111298,1.5347465561345133,0.5947389228692853,0.2560125146330122,-0.3092947132733333,0.9742793928707574,0.02737711794821268,-0.45978775138599653,0.26537342048971707,-0.3248206661857474,0.47462921625946447,2500.0,GMP,3.19,2.62,1,2,4,0,1
2.5mM-GMP_trial-2_C=1_PT-4_tile_1_0.tif,0,0,-1.304821550531177,-1.335043419564771,1.397615994890154,-0.3479902453813741,-0.18252906470012023,-1.185413274990994,-0.07548914016160806,0.16243766643447743,0.25394800328998074,0.2332648664042208,0.17843026331589487,0.16779792892482656,0.02526742615241531,-0.43661112499484583,0.3038505825278722,0.020959003966661796,0.7759637755551931,2500.0,GMP,3.19,2.62,1,2,4,1,0
2.5mM-GMP_trial-2_C=1_PT-4_tile_1_1.tif,0,0,-1.304821550531177,-1.2142697284586081,1.2245997768020198,3.280901311341433,-0.274178397944803,-1.2351099176242868,0.9051465869082255,1.3686967893979156,0.8496801812333679,0.27715369619185815,-2.086516347131261,3.9289280890765226,0.08541579309154129,-0.38412182489792096,0.29856343786815753,-0.5194850473104707,1.1725687789625543,2500.0,GMP,3.19,2.62,1,2,4,1,1
2.5mM-GMP_trial-2_C=1_PT-5_tile_0_0.tif,0,0,-1.304821550531177,-1.4769783129587657,1.3157155945798669,-0.26809491305289995,-0.16960684117442446,-1.3038445775847611,0.2666437690605339,-0.22410446782070312,0.9226609020165478,0.25726848358434534,-0.00840757771734557,0.23561763517591275,0.023376331020692472,-0.626977083489499,0.2957197324978343,-0.5532698772723583,0.5333843840083243,2500.0,GMP,3.19,2.62,1,2,5,0,0
2.5mM-GMP_trial-2_C=1_PT-5_tile_0_1.tif,0,0,-1.304821550531177,-1.3498820675105068,1.278204951648531,-1.4698708585622187,-0.16673697056104517,-1.185413274990994,0.3320194841985228,1.3693876784692176,0.9293438650620205,0.2678336363222568,-0.20202928676746737,1.3985287408397058,0.04236436619332922,-0.5387248535751782,0.36061403320852253,-0.010986797245540017,0.47418487065080844,2500.0,GMP,3.19,2.62,1,2,5,0,1
2.5mM-GMP_trial-2_C=1_PT-5_tile_1_0.tif,0,0,-1.304821550531177,-1.3580110659503446,1.3895687289325664,-0.22788914803536336,-0.16155856053987425,-1.2056875272095513,-0.14522323630879622,0.23464381985835142,0.29722728799716186,0.23378881252436104,0.21647785703943048,0.08042419217040832,0.025954162861637882,-0.49731998651381687,0.26584934289116047,-0.13364122942568982,0.8335050177498283,2500.0,GMP,3.19,2.62,1,2,5,1,0
2.5mM-GMP_trial-2_C=1_PT-5_tile_1_1.tif,0,0,-1.1681422308707277,-1.0705283909668715,1.1648942551812083,0.03815452343420879,-0.11562234526339488,-1.108519464747442,1.497886404159325,0.44353595177670524,1.097752193683148,0.27890853721503994,-0.0819178239868538,0.9622209852115946,0.027797924558926428,-0.4343926225216192,0.33915671979993833,-0.3260664448514267,0.6280312099531516,2500.0,GMP,3.19,2.62,1,2,5,1,1
2.5mM-GMP_trial-2_C=1_PT-6_tile_0_0.tif,0,0,-1.304821550531177,-1.4648493311596427,1.304812847153458,-0.28042535849338107,-0.16808608406457243,-1.2998886259323597,0.277539721583532,-0.250401942566296,1.020439441414681,0.25960748508355413,-0.004057960652160096,0.2347528248072173,0.02643317413059863,-0.6717401606135764,0.26450417402478776,-0.25346803869726336,0.5585554220968557,2500.0,GMP,3.19,2.62,1,2,6,0,0
2.5mM-GMP_trial-2_C=1_PT-6_tile_0_1.tif,0,0,-1.304821550531177,-1.350527226116843,1.2588655544278768,-1.7343366604545103,0.14438336901546833,-1.1777486186644663,0.37342410378591573,1.2678509477458084,1.0830984813739077,0.27365193516515685,-0.4641373669222624,0.644571315907695,0.033303728259170245,-0.5897847703090567,0.27897940751660827,-0.017122694630152095,0.4490645053236463,2500.0,GMP,3.19,2.62,1,2,6,0,1
2.5mM-GMP_trial-2_C=1_PT-6_tile_1_0.tif,0,0,-1.304821550531177,-1.329753118992813,1.3865834528515257,-0.0465762956819383,-0.18247850647961253,-1.1893692266433955,-0.18226947488698994,0.2381477931803515,0.2991618642808053,0.23438423004278242,-0.06599903469227537,-0.08398315632130862,0.021449529144483146,-0.5388899124831286,0.28452775874665526,-0.16867402178893764,0.5593849614453189,2500.0,GMP,3.19,2.62,1,2,6,1,0
2.5mM-GMP_trial-2_C=1_PT-6_tile_1_1.tif,0,0,-1.304821550531177,-1.1731086093743495,1.1582747299580314,1.2124871905799426,-0.17790114255611286,-1.2222530747539821,0.3864992468135135,0.500774620364179,1.0836590692666732,0.277459758434836,0.2600240572267575,-0.49754854650322194,0.015199933771735407,-0.486966142831304,0.18502174593955165,-0.522575047479124,0.4650458059719104,2500.0,GMP,3.19,2.62,1,2,6,1,1
2.5mM-GMP_trial-3_C=1_PT-1_tile_0_0.tif,0,0,-1.1681422308707277,-0.9120774372506664,0.8267792903503084,-1.8932247076297863,-0.024335950665770517,-0.8330863309489941,0.9661639210370151,2.1208807005657166,-1.158682948928925,0.2189543091381263,-1.6968950672724947,1.243887946399738,0.05913888445425157,0.33703366150187253,-0.36925504133236525,-1.293905273782202,0.1711139112732755,2500.0,GMP,3.19,2.62,1,3,1,0,0
2.5mM-GMP_trial-3_C=1_PT-1_tile_0_1.tif,0,0,-0.348066312908031,-0.6724655308573496,0.6305298366749453,-0.8035739515929188,-0.27280494100026004,-0.7092155948331752,1.7245222166376863,1.774761021243218,-0.4515073241619624,0.37183835818858063,-0.7381083584756922,2.5561796082037063,0.15589955959408486,0.15867313433818223,0.16954749380427545,-1.1974912022726638,0.27405512128518,2500.0,GMP,3.19,2.62,1,3,1,0,1
2.5mM-GMP_trial-3_C=1_PT-1_tile_1_0.tif,0,0,-1.1681422308707277,-0.848335766944636,0.7376103917557485,-0.7074026059651908,-0.19683085828096172,-0.9663524522392664,-0.02536775855581657,1.9648103044059253,-0.7929942020679661,0.24355776097326182,0.2844248410901375,1.360090435338599,0.07554338290992885,0.6493349648648725,-0.47175556551731607,-1.648068262673492,-0.5665882240739297,2500.0,GMP,3.19,2.62,1,3,1,1,0
2.5mM-GMP_trial-3_C=1_PT-1_tile_1_1.tif,0,0,-1.304821550531177,-1.1652376743770463,0.9831817980743907,-1.4613801157354815,0.1798050984212087,-0.9755005904354446,0.6131350592918751,2.172503434730909,-0.9542296660733295,0.2168746931553803,-2.132665905601577,0.7711877886656027,0.03882131220748403,0.47332706613975806,-0.1260913834405117,-1.5533712738739702,-0.15985936821891716,2500.0,GMP,3.19,2.62,1,3,1,1,1
2.5mM-GMP_trial-3_C=1_PT-2_tile_0_0.tif,0,0,-1.0314629112102782,-0.7417555651778726,0.8296347718191298,2.0299937452646004,-0.17384822208184858,-1.026927961916663,0.3167651506663253,1.2567193009167594,-0.9212993060668945,0.22641831653646538,-0.3767562076510211,0.9373589112438714,0.043710940745566924,-0.5163848690981742,0.22248938522790257,-0.5209236186405545,0.5655357463880392,2500.0,GMP,3.19,2.62,1,3,2,0,0
2.5mM-GMP_trial-3_C=1_PT-2_tile_0_1.tif,0,0,0.4720096050546657,-0.5640788849928445,0.610281877168757,1.310690738557827,-0.24395222448544746,-0.7838841822722517,1.425973117507537,1.4898433264205166,-0.1387488629711998,0.3772905647403688,-0.8180526169973541,1.4195774378012578,0.009221461369545693,-0.5342304309142862,0.19683214130268464,-0.06753025247041598,0.5234608000040117,2500.0,GMP,3.19,2.62,1,3,2,0,1
2.5mM-GMP_trial-3_C=1_PT-2_tile_1_0.tif,0,0,-0.8947835915498288,-0.9817545667349911,0.7124302369852324,-1.0386382388050128,-0.22013817794025106,-0.9826707528054222,0.8593835863116333,2.0465441931354778,-0.26537359517269893,0.2942250920433299,-0.9910153675359918,2.2462543947507427,0.08249864272315716,-0.411515952625227,0.17530885595832,-0.29771928689633903,0.3139527539984412,2500.0,GMP,3.19,2.62,1,3,2,1,0
2.5mM-GMP_trial-3_C=1_PT-2_tile_1_1.tif,0,0,-1.304821550531177,-1.1543990097905956,1.021081824842384,-0.7227840363831917,-0.21738878406091108,-1.055855858374848,0.06179986162816863,1.1412727376237415,-0.7721884671950292,0.2594283024561393,-0.2367997694401215,0.5102792647927429,0.10973541412201797,-0.4576246694893154,0.20713873174272313,-0.3605686745248134,0.4833826834315326,2500.0,GMP,3.19,2.62,1,3,2,1,1
2.5mM-GMP_trial-3_C=1_PT-3_tile_0_0.tif,0,0,-0.7581042718893793,-0.6658849130727189,0.8552043104263034,-1.5703685085178896,-0.17645348290279766,-0.5855921056956314,-0.158298379336394,1.0524084227599453,-0.8097518773295816,0.2632714964314706,-0.4076053767250396,0.3158377748923081,0.08612568819249444,-0.6762126601471372,0.2262265373515246,-0.08453609266784279,0.6162902705789514,2500.0,GMP,3.19,2.62,1,3,3,0,0
2.5mM-GMP_trial-3_C=1_PT-3_tile_0_1.tif,0,0,0.19865096573376684,-0.556595045159343,0.6763473347883072,0.9256946363565255,-0.1824937353956859,-0.804652928447359,1.0184644931474063,1.4531409309949128,-0.10383150251104965,0.370024973998654,0.865019283321724,-0.4585750052950402,-0.030037291973426385,-0.6543093226368545,0.3079897255633289,-0.20688188642372382,0.6059221390824707,2500.0,GMP,3.19,2.62,1,3,3,0,1
2.5mM-GMP_trial-3_C=1_PT-3_tile_1_0.tif,0,0,-1.304821550531177,-1.1844634008458692,0.8043248224363945,1.8614942881741872,-0.24710263939900698,-1.1987646118178488,1.2930424967269596,1.5554019488350121,0.03165387591363856,0.3275411062204497,-0.390732716451014,1.0027138412293188,0.12529532319561762,-0.6120084895880091,0.2223345531918107,-0.2893589682826175,0.6353228386189593,2500.0,GMP,3.19,2.62,1,3,3,1,0
2.5mM-GMP_trial-3_C=1_PT-3_tile_1_1.tif,0,0,-1.304821550531177,-1.1003347185796104,0.9837009765232673,1.7179896786689983,-0.2620659809349632,-1.1606885771634854,-0.02100937754661731,1.0173257230492714,-0.6146107398585391,0.26339851266360514,-0.09571924426465411,0.47952476746170564,0.025617984058753738,-0.6177888874943428,0.20571687905756153,-0.16444788350191128,0.5844051925508124,2500.0,GMP,3.19,2.62,1,3,3,1,1
2.5mM-GMP_trial-3_C=1_PT-4_tile_0_0.tif,0,0,-1.304821550531177,-0.8177552490042934,0.8729861723003277,1.0221745775398114,-0.1311418643026857,-0.951023139586211,0.3407362462169213,0.8391112863198698,-0.7437870367240217,0.2625167092650608,-0.24558649373863045,0.0921825581667947,0.01820447430179625,-0.7332510318600406,-0.016173460196834653,-0.048147998786454635,0.4591776579451915,2500.0,GMP,3.19,2.62,1,3,4,0,0
2.5mM-GMP_trial-3_C=1_PT-4_tile_0_1.tif,0,0,0.3353302853942163,-0.5800788184299858,0.6712853449117601,1.5146248884465912,-0.4166462822247829,-0.8847609494084875,1.1056321133313913,1.4702249070113513,-0.10520865522173345,0.3379898749793866,0.16278640877289,-0.1709088021289484,0.0030031252822629957,-0.6937713149490451,0.028179072187165883,0.08177263236676956,0.41775378588552403,2500.0,GMP,3.19,2.62,1,3,4,0,1
2.5mM-GMP_trial-3_C=1_PT-4_tile_1_0.tif,0,0,-1.0314629112102782,-0.9134967861846063,0.8018587248042305,-1.5326991655005018,-0.2275172276772453,-0.8479211496454994,0.03564957557297307,1.3462997162440724,0.1545410310303192,0.32993299725700387,0.05209788367030661,0.3727289996199641,0.025911585911935115,-0.6307035158513343,0.014433792256714857,-0.11319090636614285,0.41233846257494117,2500.0,GMP,3.19,2.62,1,3,4,1,0
2.5mM-GMP_trial-3_C=1_PT-4_tile_1_1.tif,0,0,-1.304821550531177,-1.0497542838428413,0.9846095388088014,1.524672618133045,-0.21689914631917098,-1.1025855372688398,0.5172506770894914,0.9597756843106358,-0.5720006391056072,0.26281824135244836,-0.05076778229164674,0.15043844008549806,0.020988588654252145,-0.6487231236959177,-0.041533128097467245,0.07691158711060737,0.5259908041692453,2500.0,GMP,3.19,2.62,1,3,4,1,1
2.5mM-GMP_trial-3_C=1_PT-5_tile_0_0.tif,0,0,-1.304821550531177,-0.9007226457791467,0.915039626659334,0.9528532293280345,-0.14943463216289346,-0.9787148011530208,0.713377822503458,0.67512659312662,-0.6667462979426191,0.25762261448123236,-0.15515738730389245,0.2320619143994445,0.019288135383714315,-0.7739484128226196,0.27134820342856775,0.38628829838088585,0.5735371974800325,2500.0,GMP,3.19,2.62,1,3,5,0,0
2.5mM-GMP_trial-3_C=1_PT-5_tile_0_1.tif,0,0,-0.2113869932475815,-0.6814977513460584,0.7311206611447908,0.626183159829683,-0.22488422106502726,-0.8983595332136173,0.9944933975968103,1.443324573807915,-0.1275787917181878,0.3261081603681385,-0.2436845104493641,-0.0172368155094081,0.004694155823666586,-0.7601263576300054,0.29240683754372576,0.11406957969447912,0.7224493018795294,2500.0,GMP,3.19,2.62,1,3,5,0,1
2.5mM-GMP_trial-3_C=1_PT-5_tile_1_0.tif,0,0,-1.1681422308707277,-0.9294967196217475,0.8163957213727759,1.3070362337224393,-0.04290790658822835,-1.0939318930292117,1.5153199281961218,1.3084516503839727,0.21735143839682705,0.3313058154600885,-0.15916746765259987,0.2507004655778045,0.014021416326817708,-0.7150120565736524,0.29480982442518405,0.060849232750157516,0.748668519159402,2500.0,GMP,3.19,2.62,1,3,5,1,0
2.5mM-GMP_trial-3_C=1_PT-5_tile_1_1.tif,0,0,-1.304821550531177,-1.0777541673578386,0.9895417340731293,-0.6662730237763861,-0.17319570992225425,-0.9530011154124116,-0.07548914016160806,0.8922164891329222,-0.49093559080083216,0.26330560167935424,0.014848542117757633,0.13505805417968506,0.024593192905848757,-0.7228193451891778,0.3009770816998908,0.16337896947502495,0.6625635864666646,2500.0,GMP,3.19,2.62,1,3,5,1,1
2.5mM-GMP_trial-3_C=1_PT-6_tile_0_0.tif,0,0,-1.304821550531177,-0.8520776868613867,0.9409985491031652,0.6227230302272199,-0.18900489429865314,-0.8869861722129633,0.22741833997774052,0.5841202826635007,-0.6081645755292779,0.2558878408933976,-0.10447593612855914,0.029033889215021754,0.01810265866269304,-0.8054800428965961,0.30453628677631756,0.4912112959712654,0.5517569948494698,2500.0,GMP,3.19,2.62,1,3,6,0,0
2.5mM-GMP_trial-3_C=1_PT-6_tile_0_1.tif,0,0,-0.07470767358713207,-0.7974972687653323,0.7360528564091187,1.0314565335490469,-0.39139731106270303,-0.9253094538456018,1.0337188266796036,1.4480963714211232,-0.1212642761068875,0.3145699335304938,0.4586316010527346,-0.9283023354016979,-0.003948724262049346,-0.7631531335813908,0.2845992509952018,0.2881328961872114,0.6731148263080119,2500.0,GMP,3.19,2.62,1,3,6,0,1
2.5mM-GMP_trial-3_C=1_PT-6_tile_1_0.tif,0,0,-0.4847456325684804,-0.8865291564397473,0.8315816910024171,-1.7468630379309684,-0.23916972383264865,-0.7413577020089366,0.5673720586952828,1.1845903659819983,0.3028730878402292,0.3283428647687609,-0.10656884554306283,0.014990028909339495,0.018672244891349006,-0.7452600489613124,0.3093804850405844,-0.0653370663187991,0.8203864252936331,2500.0,GMP,3.19,2.62,1,3,6,1,0
2.5mM-GMP_trial-3_C=2_PT-6_tile_1_1.tif,0,0,0.882047564036014,1.3168165159201215,-1.3946554977805372,-0.19527315430804193,-1.2099138951582966,1.372851209221338,-0.9362693894784619,0.21455318930819306,-0.7348510839019011,0.5222575459563112,0.00034617271793271496,-0.16871885572608225,0.02820004511511912,-0.22004559957020164,0.2169717294415393,0.0009819914358599996,0.4392228860249739,2500.0,GMP,3.19,2.62,2,3,6,1,1
0.5mM-GMP_trial-1_C=2_PT-1_tile_0_0.tif,0,0,0.882047564036014,0.7539801477522984,-0.6243244742598496,-0.24383581583767922,-0.5518583415033124,0.8358307724078476,-0.88832719837727,-0.5298144201721063,-1.1236148527592555,0.33759028050182355,-0.10203152813868785,0.47519596598457786,0.028459384339986408,1.2964750457718475,-0.27706433808757636,-1.1765365851618854,-0.024958585163156174,500.0,GMP,3.19,2.62,2,1,1,0,0
0.5mM-GMP_trial-1_C=2_PT-1_tile_0_1.tif,0,0,0.882047564036014,0.37436882378399583,-0.045959682211292936,-0.6934473192766742,0.5513609582213582,0.48894326188789966,-0.7270671010368974,-0.26829546958548406,-0.502364438657628,0.38697612730894543,0.14961368972342698,1.24899021983526,0.046184684189799305,3.133258425826204,-1.1541434992324222,-2.1176726800058416,-1.8295915589857414,500.0,GMP,3.19,2.62,2,1,1,0,1
0.5mM-GMP_trial-1_C=2_PT-1_tile_1_0.tif,0,0,0.882047564036014,0.6631418159801417,-0.48622300685866826,-0.7172031801758337,1.5407203879551483,0.7955295149490084,-0.9231942464508641,-0.05470221179594975,-0.8574988884163043,0.33966519460707545,-0.1973970907465911,1.461449716697962,-0.0001160060928884687,3.2764243904611976,-1.5880126162717754,-1.7800009226546798,-1.949168232787995,500.0,GMP,3.19,2.62,2,1,1,1,0
0.5mM-GMP_trial-1_C=2_PT-1_tile_1_1.tif,0,0,0.6086889247151152,0.30288525020192936,-0.1287686448071141,-0.25412005221844675,-0.032509995114303906,0.2374930849821355,0.16640100584895087,0.2957329554419334,-0.8245415454299417,0.3547456953353939,-0.306094601447674,0.15487571143998752,0.12315384861973057,2.473300804697562,-0.19571544942001542,-1.8730730135861458,-1.9159046941438158,500.0,GMP,3.19,2.62,2,1,1,1,1
0.5mM-GMP_trial-1_C=2_PT-2_tile_0_0.tif,0,0,0.882047564036014,0.7005610151476495,-0.43819900033758075,-0.27714627786928797,1.072480475767137,0.763634654751522,-0.7575757681012922,-0.5026078493315388,-1.0099758581564682,0.309706535947874,0.21785259902976992,0.1462017362851618,0.02872171617871779,0.12298654965571612,-0.028131832389409944,-0.44563416948256707,-0.30399571627204014,500.0,GMP,3.19,2.62,2,1,2,0,0
0.5mM-GMP_trial-1_C=2_PT-2_tile_0_1.tif,0,0,0.882047564036014,0.22185332924608506,-0.052579207434469866,-0.4007871776902364,-0.23216693041524994,0.31488138918223796,-0.6093908137885174,-0.11058228296120977,-0.4810463261249894,0.3487269889837204,-0.43935126408807557,-0.05284173706758986,0.03761166505469664,0.1688467363258042,-0.1147258862926148,-1.0247509743607575,-0.3302886210335845,500.0,GMP,3.19,2.62,2,1,2,0,1
0.5mM-GMP_trial-1_C=2_PT-2_tile_1_0.tif,0,0,0.882047564036014,0.3555301924789747,-0.6414573630727781,-0.6289631493598609,-1.1106079834495008,0.46001536542971444,-0.43069719241134774,3.2369440781424195,-0.8368344310332299,0.3406296035145486,4.8561163085174295,0.16408260301676228,0.030343907799109764,0.20072178333847224,-0.3066426122110629,-0.8349214691142793,-0.456285735584774,500.0,GMP,3.19,2.62,2,1,2,1,0
0.5mM-GMP_trial-1_C=2_PT-2_tile_1_1.tif,0,0,0.882047564036014,0.32043356429427783,-0.2916608831421542,0.04075861591721137,0.23303749266540058,0.1252429568452457,1.2342043531027695,0.27681030379642807,-0.7116622853300718,0.3494313223073507,-0.623229805145913,-0.2765169993075195,0.034587094429571565,0.16862205831278226,-0.23037444636096865,-0.6412128268525193,-0.5880444036686477,500.0,GMP,3.19,2.62,2,1,2,1,1
0.5mM-GMP_trial-1_C=2_PT-3_tile_0_0.tif,0,0,0.882047564036014,0.5764324992885376,-0.4021160981406555,-0.2019967048581082,1.805959330536922,0.6207259013085215,-0.6246451473207149,0.7382425835648607,-1.0586497884799024,0.3094258837721407,2.4883655919153647,-0.9981752444014521,-0.0029102116740391567,0.1797571914171428,0.12402825278098493,-0.9637941198421724,-0.6538352117908232,500.0,GMP,3.19,2.62,2,1,3,0,0
0.5mM-GMP_trial-1_C=2_PT-3_tile_0_1.tif,0,0,0.882047564036014,0.1889502403229317,-0.0054637631989164345,-0.3005764478750599,-0.24854811289438086,0.2943598899854057,-0.7118127675047,-0.528187995004714,-0.43205850553916114,0.3743297205505501,0.07058891108673973,-0.3773992221065496,0.05647285825978309,0.05694664625645523,0.24903330893369383,-1.0139142569445272,-0.17506684936787242,500.0,GMP,3.19,2.62,2,1,3,0,1
0.5mM-GMP_trial-1_C=2_PT-3_tile_1_0.tif,0,0,0.882047564036014,0.23811132612576083,-0.7173872112209841,-0.23772913713160326,-0.24025945173311475,0.29881033559435727,-0.48735614553093815,5.357540580524011,-0.8089715174835735,0.3472045544889441,-1.2102480946393148,-0.08978340961135332,0.009552838783128015,0.355639270454965,0.16497462837625643,-0.7677814946359867,-0.6187363501442393,500.0,GMP,3.19,2.62,2,1,3,1,0
0.5mM-GMP_trial-1_C=2_PT-3_tile_1_1.tif,0,0,0.7453682443755646,0.33694962461648814,-0.33267598060340736,0.763693226914569,-0.102478644103582,-0.057225313121769,0.6981234889712606,-0.138021562140375,-0.6535986894762202,0.3613795025797252,-0.3046169656279067,-0.10156320234428333,0.02578082868073575,0.24095362691912026,0.30500955746371694,-0.6895482279790538,0.25657322049646125,500.0,GMP,3.19,2.62,2,1,3,1,1
0.5mM-GMP_trial-1_C=2_PT-4_tile_0_0.tif,0,0,0.882047564036014,0.5448197275780569,-0.5373620840730154,-0.1530094956720756,0.4481194537147437,0.5675678009793775,-0.4960729075493367,1.0309191774872812,-1.1004417390519337,0.3186397660253036,0.312274209373795,0.1906900100313274,0.03740780679060665,0.028159129037683868,0.17431078796423977,-1.067341137071921,0.496495017498873,500.0,GMP,3.19,2.62,2,1,4,0,0
0.5mM-GMP_trial-1_C=2_PT-4_tile_0_1.tif,0,0,0.882047564036014,0.19811149253290772,-0.012472672258750829,-0.035054763083780756,-0.3683529100183044,0.19101065306641904,-0.23674923750198068,-0.36452782745216944,-0.4128958194926426,0.3581044260762729,0.1875225823964653,-0.518646051063719,0.01318133988965889,-0.056407632536367804,0.31269454584945555,-0.20459426164476266,0.9102179257238461,500.0,GMP,3.19,2.62,2,1,4,0,1
