File,Channel,Flags,Connectivity,Maximum Island Area,Maximum Void Area,Average Island Area Change,Average Void Area Change,Initial Maximum Island Area,Initial 2nd Maximum Island Area,Max Kurtosis,Max Median Skewness,Max Mode Skewness,Kurtosis Change,Median Skewness Change,Mode Skewness Change,Mean Speed,Speed Change,Mean Direction,Mean Direction Standard Deviation
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-16.tif,0,0,0.0,0.0039757597117794485,0.9167097431077694,1.2210953346855984,0.9880653299527374,0.002413259711779449,0.002232142857142857,21.482526658955337,0.7959357457524142,0.28406693776714004,2.8604331506606986,-0.09042553684799293,-0.019506063061636686,6.933836,-0.7373245,-0.47239718,1.679401
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-17.tif,0,0,0.0,0.019272301848370928,0.9084194862155388,0.9819024899358879,0.98306529978558,0.01727952694235589,0.0026961936090225567,58.18408791661026,0.8618803852403104,0.32918390407850034,47.04064640813192,-0.20723101197134142,-0.09562526952162748,6.272845,-0.44763565,-0.3453569,1.8757373
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-26.tif,0,0,0.0,0.005680216165413534,0.9248355263157895,0.9400316540586942,0.9961184592990784,0.0038416353383458647,0.0024876644736842105,14.508620177717182,0.8208173649006412,0.3009891505808366,2.1321220735569746,-0.17529255022554258,-0.07661063489918149,6.4573917,-1.501812,0.22474533,1.7982379
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-32.tif,0,0,0.0,0.00802984022556391,0.9385470512218045,2.388344048527115,0.976251102933875,0.002837171052631579,0.002075501253132832,60.14234794588554,0.6719004699065193,0.27787946360996063,40.38591475260892,-0.032610857406746074,-0.006290400607064511,6.2259655,-1.0762317,0.42797688,1.6847444
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-7.tif,0,0,0.0,0.07122248981829574,0.9069974741541352,0.7774552295832999,0.9976231735682712,0.07005893640350877,0.00665922619047619,29.264089160985225,0.7210585396537003,0.309382882923847,-7.533162213387559,-0.11970194417295865,-0.0033070468217162863,4.24897,-0.12257695,0.04596103,1.7365571
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-6.tif,0,0,0.0,0.033385220864661655,0.9408961857769423,0.42937531297790293,1.0200942726297006,0.03817453790726817,0.013796209273182957,11.764508768144985,0.7206757997825427,0.36197884576756084,-3.483594942059306,-0.23192593453739196,-0.10741117783701551,5.263785,-2.195477,-0.00685439,1.9356835
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-33.tif,0,0,0.0,0.004020304667919799,0.9386806860902255,0.9566509190226617,0.9901939932172045,0.002792136591478697,0.0021567590852130327,21.550934033456127,0.7018077216310875,0.2544029520107589,5.3153657218102754,-0.13240033437194454,-0.027634944562212743,6.772697,-0.81612015,0.417349,1.679472
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-27.tif,0,0,0.0,0.006807546209273183,0.9292293233082708,1.2345393002802207,0.9953329162251828,0.003714364035087719,0.0032013627819548873,133.2855212961565,0.7759275855595864,0.29901165781335687,117.77898145687482,-0.24112405301295198,-0.08946442440169888,6.446547,-1.6013176,0.39076665,1.7381227
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-19.tif,0,0,0.0,0.005942590852130326,0.9265884437656642,1.3322329736532628,0.9943657001725309,0.0024974545739348372,0.0022057095864661653,17.53912881449035,0.760738048802525,0.2905972307577254,-4.537901363106887,-0.14611305260110163,-0.03845443613366775,6.671465,-1.791789,-0.07198812,1.8931054
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-31.tif,0,0,0.0,0.01905985667293233,0.9201073973997493,1.0250076196741496,0.996705870329646,0.017074913847117793,0.009402412280701754,44.47703942995664,0.8069720841946307,0.32050754212855515,31.205341541052455,-0.14843852356042686,-0.05358083461808821,5.9958467,-1.192812,-0.06430393,1.7449764
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-25.tif,0,0,0.0,0.0040222626879699245,0.918587973840852,0.9520085259878669,0.9850841799422425,0.003142622180451128,0.0025444470551378444,19.672573305133437,0.7452951135788354,0.30059729118659845,2.352493701633856,-0.03204573196359706,-0.005900950999130711,6.663095,-1.0208697,-0.16992153,1.7695273
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-4.tif,0,0,0.0,0.005231340068922306,0.9536331062030076,0.7980017841213203,1.0000340346786434,0.004332119360902256,0.003136748120300752,12.388400855138942,0.4716962369863145,0.2699853270077302,-3.751132796301344,-0.04599005274838136,0.0631760170310981,6.0143266,-0.5524812,-0.08435469,1.7310863
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-5.tif,0,0,0.0,0.006442375469924812,0.9623130090852131,1.0992419632897272,0.9902356951331551,0.0040648496240601505,0.0029566102756892233,18.79856036549683,0.35739137154133743,0.22718069550193717,-10.696662420029455,-0.06525976144139789,-0.030643393903576358,5.805851,0.4498129,-0.20119482,1.7785456
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-24.tif,0,0,0.0,0.05347450657894737,0.8948890781641604,0.7041080303664731,1.0010623044224098,0.056606359649122806,0.00395422149122807,14.653378273832777,0.9920383089895065,0.4866864461025459,-4.807242089024749,-0.11938713148964164,-0.02816376871409959,6.6320753,-1.9511895,0.13147086,1.738965
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-30.tif,0,0,0.0,0.004375685307017544,0.9247268562030077,1.0835457426288235,1.0000666316154252,0.0029918546365914787,0.0024161967418546365,48.274669688091,0.7896622193052028,0.31556872791320506,-11.292774256784762,-0.09791403630462014,-0.017222951814270415,6.4323,-0.934561,0.08358053,1.6696204
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-18.tif,0,0,0.0,0.004781974467418547,0.9306435032894737,0.8569959427476616,0.9897632569899767,0.0036575814536340847,0.0020833333333333333,22.486894182026884,0.652320645727113,0.2663890401944035,4.292247984583669,0.03004673560613802,0.04935578931322654,6.0544205,-1.670939,0.14500667,1.7815561
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-34.tif,0,0,0.0,0.005186305607769424,0.9295195997807018,1.2973294209412027,0.9907262163696012,0.002774514411027569,0.002309484649122807,12.789331284418907,0.7229271684920192,0.2662845679055557,-1.6979774199814273,-0.04733567124976701,0.0011718566862968238,6.5837154,-0.5698564,0.32537565,1.7414745
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-20.tif,0,0,0.0,0.005943080357142857,0.9193364270050125,1.2394916911045943,0.9795865391297427,0.0030045817669172932,0.002608082706766917,13.08726358370472,0.724620017163036,0.28399785024823027,-4.713808989546576,-0.07356805216282902,-0.03171372214228796,6.2216825,-0.61088014,-0.007628961,1.7723625
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-1.tif,0,0,0.0,0.010433799342105263,0.9517294212092731,1.2958751197173022,0.9799726372733675,0.004680646929824561,0.004113800125313283,11.993594481174974,0.6799439750976122,0.28109901239368595,-7.47739756970126,-0.14567078077109702,0.011529710507976798,5.6439013,-2.4035604,-0.36404064,1.8144338
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-21.tif,0,0,0.0,0.006699855106516291,0.9508566337719299,1.0349672703014468,0.9929621190542446,0.0037075109649122805,0.0027363330200501253,130.5827365231811,0.6169571446054638,0.2315495085455228,110.46249298130108,-0.16389232596033732,-0.045370768010874335,6.3313856,-2.0604103,-0.062494684,1.694156
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-35.tif,0,0,0.0,0.004809876253132833,0.9432301456766918,0.8508031682581981,0.991814198886592,0.004176456766917293,0.0022908834586466164,22.447239369920393,0.6406499749719302,0.23629480826700824,-4.60795405926855,-0.14578810401418169,-0.0554525505831055,6.979552,-0.565722,0.5443089,1.8050462
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-23.tif,0,0,0.0,0.004641486528822056,0.9219410831766918,1.1865172427050092,0.9925150425563645,0.002680529448621554,0.002308505639097744,70.44123375420331,0.833503002283101,0.29876895670990194,36.22996588884944,-0.17880404166564612,-0.0514499706597524,6.483074,-2.5325773,-0.14608282,1.6831727
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-37.tif,0,0,0.0,0.004732044956140351,0.9421356124686717,1.6476153483339344,0.9790495535128452,0.0018571820175438596,0.0017093515037593984,64.15988463902241,0.5741514702837885,0.20037368050958326,-15.633030783197695,-0.07540665379401962,-0.03737564102804311,7.1778326,-2.0364063,0.7628456,1.6756681
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-2.tif,0,0,0.0,0.025021048715538848,0.9524210917919799,0.6347418462861065,1.0079305233160327,0.02409441572681704,0.006414473684210526,6.922437343909557,0.8206627539171873,0.5170618831126738,-2.3253163414416322,-0.393309064261471,-0.20196111780653536,5.0247936,0.055831194,-0.20684399,1.7558353
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-3.tif,0,0,0.0,0.02163954808897243,0.9432727326127819,1.3302453052322776,0.9866534296139604,0.013348801691729324,0.003124020989974937,58.80104127839462,0.44768109498682335,0.2797326966501243,50.897388520378776,0.15124041881585937,0.24798617379536844,5.138487,-1.7822516,-0.15179518,1.6973646
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-36.tif,0,0,0.0,0.0065676887531328325,0.9609340734649123,0.44005964076195253,0.9871508082154984,0.007395441729323308,0.0023760573308270676,26.504447069000268,0.385895196660836,0.14406639692480028,-13.806736205399458,0.027595985203092976,0.0608976865462781,5.881198,0.3396263,0.2876381,1.8929738
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-22.tif,0,0,0.0,0.004188694392230576,0.9359345629699247,0.7902063744046892,1.001142003890927,0.003797579887218045,0.0021430529448621554,19.709467186039287,0.769585992108862,0.28685629109829996,2.1874558053199316,-0.23400271362877767,-0.09937258752286351,6.2678804,-1.8286302,0.260519,1.7577254
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-42.tif,0,0,0.0,0.008082706766917292,0.9610466596177946,1.3891001267427123,0.9883236740999702,0.004634633458646617,0.002204730576441103,51.80059730914854,0.4613749482148894,0.18105979129774438,23.32419184290542,-0.06282256643360057,-0.05262713571303404,6.220914,1.3290329,0.4431682,1.716078
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-40.tif,0,0,0.0,0.005871123120300752,0.9574972587719298,0.6597325408618129,0.9812399192449239,0.005270989974937343,0.003009476817042607,32.15479175048072,0.44158405717664806,0.16328870026408668,-5.337659100578115,-0.021310688984764847,0.004035935055566486,5.6365514,-0.01787877,0.46776477,1.7242271
/Users/devoncallan/Desktop/Dataset 4/Yellow C2/Yellow C2-41.tif,0,0,0.0,0.011447564223057644,0.9423426730889726,1.038034190967051,0.988916723290572,0.007508027882205515,0.00399436090225564,37.26710303770003,0.5761395899176057,0.22684140857173793,11.318905008380884,0.0019067336448180816,0.010658296696056169,6.4812837,-3.1656601,0.23798595,1.7448908
